,wheat,corn,dairy,beef,chicken,rice,apple,potatoes,broccoli,carrots,target
1561,2.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,none
1562,4.0,3.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,5.0,none
1563,4.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,1.0,3.0,none
1564,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,none
1565,3.0,1.0,4.0,3.0,4.0,2.0,5.0,2.0,2.0,4.0,none
1566,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,none
1567,4.0,1.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0,1.0,none
1568,3.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,4.0,none
1569,4.0,3.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,2.0,none
1570,4.0,3.0,4.0,2.0,4.0,5.0,1.0,3.0,3.0,1.0,none
1571,4.0,5.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,none
1572,1.0,2.0,3.0,1.0,1.0,2.0,5.0,1.0,4.0,3.0,none
1573,5.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,none
1574,4.0,2.0,2.0,2.0,3.0,4.0,1.0,4.0,2.0,1.0,none
1575,3.0,3.0,1.0,4.0,5.0,4.0,2.0,5.0,4.0,3.0,none
1576,4.0,1.0,5.0,1.0,1.0,5.0,2.0,4.0,4.0,2.0,none
1577,1.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,none
1578,4.0,5.0,4.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,none
1579,4.0,4.0,4.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,none
1580,4.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,3.0,none
1581,5.0,4.0,2.0,3.0,4.0,1.0,2.0,4.0,5.0,3.0,none
1582,2.0,1.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,2.0,none
1583,4.0,2.0,4.0,3.0,1.0,5.0,3.0,4.0,4.0,4.0,none
1584,2.0,5.0,2.0,2.0,3.0,3.0,5.0,1.0,4.0,3.0,none
1585,1.0,5.0,1.0,5.0,5.0,1.0,1.0,4.0,5.0,2.0,none
1586,2.0,4.0,4.0,3.0,1.0,3.0,2.0,5.0,3.0,2.0,none
1587,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,none
1588,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,none
1589,5.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,2.0,4.0,none
1590,5.0,2.0,4.0,4.0,1.0,3.0,5.0,4.0,4.0,3.0,none
1591,5.0,3.0,5.0,5.0,4.0,1.0,4.0,2.0,5.0,5.0,none
1592,1.0,4.0,2.0,3.0,1.0,4.0,4.0,1.0,4.0,4.0,none
1593,3.0,4.0,5.0,4.0,5.0,1.0,4.0,4.0,2.0,3.0,none
1594,4.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,4.0,2.0,apple
1595,2.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,1.0,4.0,none
1596,4.0,2.0,4.0,1.0,1.0,5.0,4.0,2.0,2.0,3.0,none
1597,4.0,3.0,4.0,4.0,3.0,4.0,1.0,3.0,4.0,4.0,none
1598,4.0,2.0,1.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,corn
1599,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,none
1600,3.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,2.0,1.0,apple
1601,1.0,2.0,4.0,5.0,3.0,2.0,2.0,3.0,3.0,5.0,none
1602,4.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,none
1603,4.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,4.0,none
1604,1.0,4.0,5.0,4.0,1.0,3.0,2.0,2.0,5.0,3.0,none
1605,2.0,2.0,5.0,3.0,1.0,4.0,4.0,3.0,4.0,5.0,none
1606,2.0,4.0,3.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,none
1607,4.0,4.0,4.0,4.0,5.0,2.0,2.0,3.0,4.0,5.0,apple
1608,4.0,3.0,5.0,4.0,2.0,4.0,1.0,3.0,4.0,4.0,none
1609,5.0,1.0,4.0,3.0,1.0,4.0,4.0,4.0,5.0,4.0,none
1610,5.0,4.0,4.0,3.0,1.0,1.0,2.0,5.0,4.0,4.0,none
1611,4.0,1.0,3.0,1.0,2.0,4.0,5.0,5.0,5.0,1.0,carrots
1612,4.0,1.0,1.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,none
1613,1.0,4.0,4.0,2.0,4.0,1.0,4.0,3.0,4.0,3.0,none
1614,4.0,4.0,5.0,5.0,5.0,5.0,1.0,4.0,2.0,3.0,none
1615,1.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,none
1616,3.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,2.0,3.0,none
1617,3.0,1.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,none
1618,1.0,3.0,4.0,4.0,2.0,5.0,1.0,4.0,4.0,4.0,none
1619,4.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,none
1620,2.0,4.0,2.0,5.0,4.0,1.0,4.0,4.0,3.0,4.0,none
1621,4.0,4.0,2.0,1.0,4.0,4.0,4.0,5.0,1.0,4.0,none
1622,4.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,none
1623,4.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,1.0,4.0,none
1624,4.0,1.0,4.0,5.0,3.0,1.0,4.0,2.0,2.0,5.0,none
1625,3.0,5.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,4.0,potatoes
1626,3.0,2.0,1.0,4.0,4.0,4.0,5.0,1.0,4.0,3.0,none
1627,4.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,none
1628,1.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,none
1629,4.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,none
1630,1.0,4.0,4.0,4.0,3.0,5.0,5.0,1.0,4.0,2.0,none
1631,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,none
1632,5.0,1.0,4.0,1.0,4.0,1.0,4.0,5.0,4.0,4.0,none
1633,4.0,4.0,2.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,none
1634,4.0,4.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,none
1635,4.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,none
1636,3.0,5.0,3.0,4.0,1.0,4.0,4.0,3.0,4.0,1.0,none
1637,4.0,5.0,2.0,3.0,4.0,1.0,4.0,5.0,3.0,4.0,none
1638,4.0,1.0,3.0,5.0,1.0,4.0,4.0,4.0,4.0,2.0,none
1639,1.0,5.0,5.0,4.0,5.0,4.0,1.0,3.0,3.0,4.0,none
1640,3.0,4.0,4.0,2.0,5.0,4.0,3.0,2.0,2.0,3.0,none
1641,4.0,5.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,1.0,none
1642,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,none
1643,4.0,5.0,4.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,beef
1644,5.0,1.0,4.0,5.0,4.0,4.0,4.0,1.0,4.0,4.0,none
1645,2.0,5.0,1.0,1.0,3.0,4.0,5.0,3.0,5.0,4.0,none
1646,4.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,none
1647,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,none
1648,4.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,2.0,4.0,none
1649,4.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,1.0,none
1650,5.0,2.0,3.0,1.0,4.0,4.0,4.0,5.0,1.0,2.0,none
1651,1.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,none
1652,5.0,5.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,none
1653,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,none
1654,2.0,4.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,none
1655,4.0,1.0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,1.0,none
1656,4.0,4.0,1.0,5.0,1.0,4.0,4.0,3.0,2.0,4.0,none
1657,4.0,4.0,1.0,4.0,4.0,2.0,5.0,4.0,4.0,5.0,none
1658,4.0,1.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,none
1659,1.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,none
1660,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,none
1661,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,none
1662,4.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,none
1663,4.0,4.0,4.0,1.0,4.0,1.0,5.0,1.0,5.0,1.0,none
1664,4.0,4.0,1.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,none
1665,4.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,1.0,2.0,none
1666,1.0,3.0,4.0,4.0,1.0,3.0,1.0,5.0,4.0,3.0,none
1667,3.0,4.0,4.0,2.0,1.0,3.0,2.0,1.0,5.0,3.0,none
1668,5.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,1.0,4.0,none
1669,1.0,4.0,5.0,4.0,1.0,5.0,5.0,5.0,4.0,4.0,none
1670,4.0,5.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,none
1671,5.0,5.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,none
1672,1.0,4.0,1.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,none
1673,5.0,2.0,2.0,5.0,4.0,1.0,4.0,1.0,4.0,2.0,none
1674,4.0,2.0,5.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,none
1675,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,3.0,none
1676,1.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,none
1677,3.0,5.0,4.0,2.0,5.0,4.0,4.0,4.0,3.0,4.0,none
1678,4.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,none
1679,5.0,1.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0,none
1680,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,none
1681,2.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,2.0,none
1682,4.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0,5.0,5.0,none
1683,5.0,4.0,4.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,none
1684,2.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,5.0,4.0,none
1685,5.0,5.0,5.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,none
1686,5.0,2.0,4.0,3.0,5.0,4.0,4.0,1.0,5.0,2.0,none
1687,2.0,4.0,2.0,1.0,4.0,2.0,2.0,5.0,2.0,3.0,none
1688,2.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,2.0,3.0,none
1689,4.0,5.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,none
1690,1.0,5.0,4.0,1.0,5.0,1.0,4.0,1.0,5.0,1.0,none
1691,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,4.0,2.0,none
1692,1.0,1.0,4.0,2.0,3.0,5.0,2.0,4.0,3.0,5.0,none
1693,4.0,4.0,4.0,2.0,4.0,3.0,5.0,1.0,5.0,4.0,none
1694,4.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,5.0,4.0,chicken
1695,4.0,3.0,2.0,3.0,4.0,5.0,4.0,2.0,1.0,4.0,none
1696,4.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,none
1697,3.0,4.0,1.0,4.0,3.0,1.0,4.0,4.0,5.0,4.0,none
1698,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,none
1699,3.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,2.0,none
1700,4.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,1.0,none
1701,1.0,4.0,1.0,4.0,1.0,4.0,5.0,4.0,5.0,4.0,none
1702,1.0,3.0,5.0,1.0,5.0,2.0,4.0,4.0,5.0,5.0,none
1703,4.0,3.0,1.0,1.0,1.0,4.0,4.0,5.0,3.0,5.0,none
1704,4.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,none
1705,4.0,1.0,3.0,1.0,5.0,3.0,4.0,1.0,3.0,2.0,none
1706,5.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,none
1707,3.0,1.0,4.0,5.0,1.0,5.0,1.0,1.0,3.0,1.0,none
1708,4.0,4.0,3.0,3.0,3.0,4.0,2.0,1.0,4.0,1.0,none
1709,5.0,1.0,2.0,5.0,4.0,4.0,1.0,1.0,2.0,3.0,none
1710,4.0,4.0,4.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,none
1711,4.0,3.0,5.0,4.0,4.0,2.0,4.0,2.0,5.0,4.0,none
1712,4.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,none
1713,3.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,none
1714,2.0,4.0,4.0,2.0,4.0,2.0,5.0,4.0,3.0,1.0,none
1715,5.0,4.0,3.0,5.0,4.0,2.0,5.0,4.0,4.0,1.0,none
1716,2.0,1.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,none
1717,4.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,none
1718,2.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,none
1719,4.0,2.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,none
1720,4.0,4.0,4.0,2.0,2.0,4.0,1.0,5.0,3.0,4.0,none
1721,4.0,3.0,1.0,4.0,5.0,5.0,5.0,1.0,4.0,1.0,none
1722,2.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,4.0,none
1723,4.0,4.0,4.0,2.0,2.0,5.0,4.0,5.0,4.0,2.0,none
1724,2.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,2.0,none
1725,1.0,3.0,4.0,5.0,4.0,5.0,5.0,1.0,2.0,5.0,none
1726,4.0,4.0,4.0,2.0,4.0,5.0,1.0,4.0,3.0,3.0,none
1727,4.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,none
1728,4.0,1.0,4.0,4.0,5.0,1.0,2.0,3.0,1.0,4.0,none
1729,4.0,4.0,2.0,3.0,4.0,5.0,4.0,4.0,2.0,4.0,none
1730,3.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,none
1731,4.0,5.0,4.0,4.0,2.0,5.0,4.0,5.0,4.0,3.0,none
1732,4.0,1.0,3.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,none
1733,2.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,2.0,none
1734,2.0,1.0,5.0,1.0,4.0,4.0,5.0,1.0,3.0,4.0,none
1735,4.0,2.0,5.0,2.0,1.0,2.0,4.0,5.0,4.0,3.0,none
1736,4.0,2.0,2.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,none
1737,2.0,4.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,5.0,none
1738,2.0,3.0,4.0,1.0,4.0,4.0,4.0,2.0,5.0,4.0,none
1739,2.0,1.0,4.0,1.0,4.0,4.0,4.0,5.0,4.0,3.0,none
1740,5.0,4.0,4.0,4.0,1.0,4.0,5.0,4.0,3.0,4.0,none
1741,5.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,none
1742,4.0,3.0,4.0,2.0,4.0,2.0,1.0,5.0,3.0,3.0,none
1743,3.0,1.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,none
1744,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,none
1745,4.0,3.0,4.0,1.0,5.0,1.0,5.0,4.0,5.0,5.0,none
1746,4.0,1.0,1.0,2.0,5.0,4.0,4.0,1.0,5.0,3.0,none
1747,4.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,none
1748,5.0,5.0,4.0,5.0,2.0,1.0,3.0,2.0,5.0,1.0,none
1749,5.0,2.0,4.0,5.0,4.0,2.0,2.0,4.0,4.0,3.0,none
1750,5.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,none
1751,2.0,5.0,5.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,none
1752,4.0,1.0,4.0,4.0,1.0,3.0,4.0,1.0,2.0,4.0,none
1753,2.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,2.0,1.0,none
1754,4.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,1.0,5.0,none
1755,4.0,3.0,3.0,1.0,4.0,4.0,4.0,3.0,5.0,4.0,none
1756,3.0,4.0,1.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,none
1757,5.0,4.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,none
1758,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,5.0,none
1759,5.0,4.0,5.0,4.0,4.0,5.0,2.0,2.0,5.0,2.0,none
1760,4.0,4.0,1.0,5.0,4.0,4.0,2.0,5.0,2.0,1.0,none
1761,1.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,wheat
1762,5.0,4.0,2.0,2.0,5.0,5.0,4.0,3.0,2.0,4.0,none
1763,5.0,4.0,1.0,4.0,2.0,3.0,1.0,4.0,2.0,2.0,none
1764,4.0,3.0,5.0,4.0,2.0,2.0,1.0,4.0,5.0,1.0,none
1765,3.0,4.0,1.0,3.0,3.0,4.0,2.0,4.0,1.0,1.0,none
1766,4.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,none
1767,4.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,none
1768,2.0,4.0,4.0,2.0,3.0,5.0,4.0,2.0,3.0,1.0,none
1769,3.0,4.0,1.0,5.0,4.0,4.0,5.0,4.0,5.0,1.0,none
1770,4.0,5.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,none
1771,4.0,3.0,1.0,1.0,4.0,2.0,4.0,5.0,4.0,4.0,none
1772,3.0,4.0,4.0,4.0,4.0,5.0,1.0,3.0,2.0,2.0,none
1773,4.0,4.0,1.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,none
1774,4.0,5.0,1.0,4.0,2.0,1.0,1.0,2.0,4.0,4.0,none
1775,5.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,3.0,5.0,none
1776,5.0,1.0,5.0,3.0,4.0,4.0,2.0,1.0,5.0,1.0,none
1777,5.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,none
1778,2.0,4.0,1.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0,none
1779,5.0,4.0,1.0,3.0,1.0,5.0,5.0,4.0,4.0,4.0,none
1780,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,none
1781,4.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,none
1782,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,none
1783,4.0,4.0,2.0,4.0,5.0,1.0,4.0,4.0,1.0,1.0,none
1784,5.0,4.0,1.0,4.0,5.0,2.0,1.0,2.0,2.0,4.0,none
1785,4.0,3.0,5.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,none
1786,5.0,5.0,2.0,2.0,1.0,3.0,2.0,5.0,3.0,1.0,none
1787,1.0,4.0,5.0,1.0,1.0,4.0,3.0,4.0,5.0,4.0,none
1788,4.0,5.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,none
1789,2.0,2.0,2.0,3.0,4.0,3.0,5.0,2.0,5.0,4.0,none
1790,4.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,none
1791,4.0,3.0,5.0,2.0,4.0,3.0,4.0,5.0,5.0,1.0,none
1792,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,none
1793,5.0,2.0,2.0,2.0,4.0,4.0,5.0,1.0,3.0,4.0,none
1794,1.0,5.0,5.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,none
1795,4.0,5.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,none
1796,4.0,5.0,4.0,4.0,3.0,4.0,5.0,1.0,5.0,2.0,none
1797,4.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,none
1798,4.0,2.0,4.0,4.0,3.0,1.0,4.0,4.0,5.0,3.0,none
1799,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,none
1800,2.0,4.0,1.0,2.0,4.0,4.0,1.0,4.0,3.0,2.0,none
1801,4.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,none
1802,5.0,5.0,2.0,5.0,5.0,3.0,2.0,4.0,1.0,2.0,dairy
1803,4.0,4.0,4.0,2.0,4.0,5.0,5.0,4.0,5.0,4.0,none
1804,2.0,4.0,4.0,2.0,4.0,4.0,5.0,2.0,4.0,3.0,none
1805,4.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0,3.0,4.0,none
1806,5.0,2.0,4.0,4.0,5.0,2.0,4.0,3.0,2.0,3.0,none
1807,4.0,3.0,3.0,5.0,4.0,1.0,2.0,2.0,4.0,3.0,none
1808,1.0,5.0,5.0,4.0,1.0,4.0,5.0,3.0,5.0,4.0,none
1809,4.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,3.0,none
1810,1.0,3.0,1.0,4.0,2.0,5.0,3.0,4.0,1.0,3.0,none
1811,2.0,3.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,none
1812,3.0,4.0,1.0,5.0,2.0,4.0,5.0,2.0,4.0,2.0,none
1813,2.0,4.0,4.0,5.0,2.0,4.0,2.0,3.0,5.0,5.0,none
1814,4.0,4.0,4.0,1.0,4.0,4.0,5.0,1.0,2.0,4.0,none
1815,4.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,4.0,1.0,none
1816,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,none
1817,4.0,3.0,2.0,5.0,5.0,4.0,4.0,5.0,4.0,1.0,none
1818,3.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,none
1819,4.0,5.0,2.0,5.0,1.0,3.0,3.0,5.0,5.0,4.0,none
1820,5.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,none
1821,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,none
1822,5.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,4.0,2.0,none
1823,1.0,1.0,4.0,3.0,1.0,2.0,4.0,5.0,3.0,5.0,none
1824,4.0,3.0,4.0,3.0,5.0,4.0,4.0,1.0,4.0,4.0,none
1825,4.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,4.0,none
1826,1.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,none
1827,4.0,4.0,5.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,none
1828,5.0,4.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,none
1829,4.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,4.0,none
1830,3.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,3.0,none
1831,2.0,2.0,4.0,1.0,2.0,3.0,4.0,4.0,2.0,5.0,none
1832,4.0,4.0,5.0,4.0,4.0,2.0,4.0,1.0,4.0,1.0,none
1833,1.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,none
1834,1.0,4.0,4.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,none
1835,5.0,4.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,none
1836,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,2.0,5.0,none
1837,5.0,4.0,4.0,2.0,5.0,2.0,5.0,3.0,4.0,5.0,rice
1838,2.0,3.0,1.0,3.0,2.0,1.0,4.0,5.0,4.0,4.0,none
1839,5.0,4.0,4.0,5.0,1.0,4.0,4.0,3.0,2.0,4.0,none
1840,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,4.0,none
1841,3.0,3.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,none
1842,1.0,2.0,4.0,5.0,4.0,3.0,4.0,4.0,2.0,5.0,none
1843,3.0,5.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,5.0,none
1844,3.0,4.0,2.0,3.0,5.0,1.0,1.0,5.0,4.0,1.0,none
1845,5.0,5.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,5.0,none
1846,4.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,3.0,5.0,none
1847,3.0,5.0,5.0,3.0,2.0,1.0,4.0,4.0,5.0,5.0,none
1848,4.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,none
1849,5.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,none
1850,2.0,5.0,4.0,3.0,5.0,4.0,4.0,1.0,4.0,2.0,none
1851,4.0,4.0,4.0,4.0,5.0,1.0,3.0,1.0,4.0,3.0,none
1852,4.0,1.0,4.0,5.0,2.0,5.0,4.0,4.0,2.0,5.0,chicken
1853,4.0,4.0,2.0,5.0,4.0,1.0,5.0,4.0,4.0,1.0,none
1854,5.0,4.0,2.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,none
1855,5.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,1.0,none
1856,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,none
1857,3.0,4.0,5.0,3.0,2.0,4.0,3.0,5.0,2.0,2.0,none
1858,2.0,4.0,3.0,2.0,1.0,4.0,5.0,3.0,3.0,2.0,none
1859,1.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,5.0,1.0,none
1860,4.0,1.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,none
1861,1.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,1.0,1.0,none
1862,2.0,1.0,4.0,2.0,4.0,3.0,4.0,5.0,5.0,4.0,none
1863,1.0,1.0,4.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,none
1864,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,none
1865,3.0,4.0,2.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,wheat
1866,4.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,none
1867,4.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,none
1868,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0,none
1869,1.0,4.0,1.0,1.0,1.0,5.0,3.0,3.0,4.0,5.0,none
